STYLE NUMBER,SEASON,season_id,FINAL SUPPLIER PRODUCTION,ON FLOOR MONTH,month_id,season_factor,season_name,season_year,SHIP METHOD US RETAIL,SHIP METHOD US WHOLESALE,SQUAD,FABRIC TYPE,CATEGORY,FINAL FABRIC,MAIN FABRIC COMPOSITION,COO,FOB US,FOB EU,US LANDED,EU LANDED,US RETAIL FOR MKUP,EU RETAIL FOR MKUP,EU RETAIL...19,US RETAIL,US WHOLESALE,US ATS,EU RETAIL...23,EU CONCESSIONS,EU WHOLESALE,EU ATS,UK RETAIL,UK CONCESSIONS,UK WHOLESALE,UK ATS,TOTAL,TOTAL LANDED US,TOTAL LANDED EU,TOTAL LANDED UK,TOTAL RETAIL US,TOTAL RETAIL EU,TOTAL RETAIL UK,TOTAL CUSTO $,TOTAL VERBA $
344853,SS25,5,H&F,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,LINEN,100% LINEN,CHINA,15,13.65,19.13,18.288,140,133.33333333333334,NA,806,624,0,92,NA,229,0,88,18,0,NA,1890,26653.899999999998,6473.952,1938.528,200200,56640,16960,36178.912191999996,283533.44
344855,SS25,5,KONCEPTION,MARCH,3,SS25,SS,25,AIR,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,COTTON DOTS,100% COTTON,INDIA,17,15.47,23.808,21.03802,198,183.33333333333334,NA,627,74,0,71,NA,34,0,68,0,0,NA,874,16689.408,2208.9921,1430.58536,138798,23100,14960,20916.2617883,182999.30000000002
344856,SS25,5,H&F,FEBRUARY,2,SS25,SS,25,AIR,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,VELLA COTTON,100% COTTON,CHINA,25,22.75,33.725,28.48,230,216.66666666666669,NA,318,36,0,48,NA,8,0,53,0,10,NA,473,11871.150000000001,1594.8799999999999,1794.24,81420,14560,16380,15889.848880000001,118107.56
344857,SS25,5,KONCEPTION,MARCH,3,SS25,SS,25,AIR,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,3D COTTON FLOWER,100% COTTON,INDIA,21,19.11,28.704,25.28226,198,183.33333333333334,NA,627,472,150,71,NA,4,0,68,0,0,NA,1392,35851.296,1896.1695000000002,1719.19368,247302,16500,14960,40103.3928981,284302.7
331958,SS25,5,CASCADE,MARCH,3,SS25,SS,25,AIR,AIR,NEWNESS,FARMLAB,TOPS,PAPER COTTON,100% COTTON,INDIA,29.5,26.845000000000002,39.4797,34.639517000000005,260,241.66666666666669,NA,227,33,0,55,NA,186,30,53,14,6,NA,644,10264.722000000002,10461.134134000002,2840.4403940000007,67600,87580,23780,25285.178640574002,193350.38
344859,SS25,5,HS FASHION,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,MANDY COTTON,60% COTTON 40% VISCOSE,CHINA,26.86,24.7112,35.01094,30.676544,230,216.66666666666669,NA,896,1261,79,92,NA,19,0,88,0,0,NA,2435,78284.46184,3405.096384,2699.535872,514280,28860,22880,85427.832552384,574823.86
344861,SS25,5,H&F,FEBRUARY,2,SS25,SS,25,AIR,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,20.4,18.564,26.2968,23.79168,190,175,NA,223,4,0,48,NA,0,0,53,0,0,NA,328,5963.253600000001,1142.00064,1260.95904,43130,10080,11130,8810.59427904,68262.38
344862,SS25,5,H&F,MARCH,3,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,19.6,17.836000000000002,24.383200000000002,22.97632,190,175,NA,896,16,0,92,NA,7,0,88,32,0,NA,1174,22229.958400000003,3262.6374400000004,2757.1584000000003,173280,29820,25200,29291.08701504,237817.62
344863,SS25,5,KONCEPTION,MARCH,3,SS25,SS,25,AIR,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,VISCOSE MARROCAINE,100% VISCOSE,INDIA,19.5,17.745,29.110500000000002,23.69067,198,183.33333333333334,NA,627,10,0,71,NA,0,0,68,0,0,NA,776,18543.3885,1682.03757,1610.96556,126126,15620,14960,22424.417750070003,162166.62
344866,SS25,5,H&F,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,LINEN,100% LINEN,CHINA,21,19.11,25.961,24.4032,190,175,NA,761,802,0,99,NA,198,0,94,28,0,NA,2021,39313.893,8199.4752,2977.1904,296970,70560,25620,52040.552251199995,406488.36
344867,SS25,5,KONCEPTION,FEBRUARY,2,SS25,SS,25,AIR,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,LIGHT COTTON,100% COTTON,INDIA,22.4,20.384,28.8048,26.767744,190,175,NA,313,129,0,46,NA,24,0,59,0,7,NA,578,12731.7216,1873.74208,1766.671104,83980,14700,13860,17019.64651136,117619.9
344868,SS25,5,GAIA,FEBRUARY,2,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,CANVAS,100% COTTON,TURKEY,26.2,23.842,31.348399999999998,24.842,198,183.33333333333334,NA,537,222,0,61,NA,52,0,58,0,0,NA,930,23793.435599999997,2807.1459999999997,1440.836,150282,24860,12760,28685.893605999998,193609.46000000002
344869,SS25,5,HS FASHION,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,MANDY COTTON,60% COTTON 40% VISCOSE,CHINA,26.5,24.380000000000003,32.6605,30.305600000000002,230,216.66666666666669,NA,716,891,80,93,NA,25,0,89,0,0,NA,1894,55098.2635,3576.0608,2697.1984,388010,30680,23140,62425.1878008,450869.68
344870,SS25,5,H&F,FEBRUARY,2,SS25,SS,25,AIR,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,PAPER COTTON,100% COTTON,CHINA,25.8,23.478,32.8506,29.295360000000002,190,175,NA,537,56,0,69,NA,50,0,66,26,0,NA,815,19372.0458,3808.3968000000004,2695.1731200000004,112670,27300,19320,26949.8765712,166990.69999999998
344871,SS25,5,H&F,MARCH,3,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,DRESSES,LINEN,100% LINEN,CHINA,36.4,33.124,43.6416,41.09888,265,248.33333333333334,NA,1493,5288,480,174,NA,349,37,166,42,8,NA,8182,312671.01759999996,28440.42496,9411.64352,1924165,206216,68242,355652.30850175995,2235813.996
344873,SS25,5,HS FASHION,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,DRESSES,VISCOSE SATIN,100% VISCOSE,CHINA,33,30.360000000000003,42.755,38.00320000000001,310,290,NA,269,24,0,47,NA,30,0,51,0,0,NA,421,12527.215000000002,2926.2464000000004,1938.1632000000004,90830,26796,17748,18181.217086400004,142604.396
332481,SS25,5,HS FASHION,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,LINEN,100% LINEN,CHINA,27.4,25.208,33.2634,31.23296,210,200,NA,627,284,0,81,NA,412,43,77,31,13,NA,1648,30302.9574,18739.775999999998,4278.91552,191310,144000,32880,56182.275726399996,390171.6
332536,SS25,5,H&F,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,PAPER COTTON,100% COTTON,CHINA,19.3,17.563000000000002,24.3301,22.670560000000002,198,183.33333333333334,NA,448,46,0,58,NA,298,44,55,7,4,NA,1013,11952.4844,9907.034720000001,1858.98592,97812,96140,18040,25121.97139792,225611.53999999998
332543,SS25,5,GAIA,APRIL,4,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,MALHA SILK,TOPS,ORGANIC COTTON,100% COTTON,TURKEY,8.75,7.9625,12.19375,8.9625,75,66.66666666666667,NA,716,175,0,105,NA,88,0,100,20,0,NA,1286,10864.63125,2464.6875,1075.5,66825,22000,9600,14919.4903125,103019
332546,SS25,5,GAIA,FEBRUARY,2,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,MALHA SILK,TOPS,ORGANIC COTTON,100% COTTON,TURKEY,8.75,7.9625,12.19375,8.9625,75,66.66666666666667,NA,896,176,0,117,NA,339,32,111,24,0,NA,1802,13071.7,5207.2125,1335.4125,80400,46480,11920,20448.7427125,146248.08
332548,SS25,5,GAIA,FEBRUARY,2,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,MALHA SILK,TOPS,ORGANIC COTTON,100% COTTON,TURKEY,8.75,7.9625,12.19375,8.9625,75,66.66666666666667,NA,537,0,0,79,NA,0,0,75,0,0,NA,691,6548.04375,708.0375,672.1875,40275,6320,6000,8174.1907875,54790.12
332550,SS25,5,GAIA,APRIL,4,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,MALHA SILK,TOPS,ORGANIC COTTON,100% COTTON,TURKEY,8.75,7.9625,12.19375,8.9625,75,66.66666666666667,NA,582,296,0,85,NA,81,0,81,19,0,NA,1171,10706.1125,1729.7625,896.25,65850,15440,8000,13731.520887499999,92855.04000000001
332561,SS25,5,GAIA,MARCH,3,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,MALHA SILK,TOPS,ORGANIC COTTON,100% COTTON,TURKEY,8.75,7.9625,12.19375,8.9625,75,66.66666666666667,NA,716,118,0,105,NA,304,0,100,21,10,NA,1484,10169.5875,4651.5375,1174.0875,62550,41520,10480,16735.5060375,121157.92000000001
332683,SS25,5,GAIA,MARCH,3,SS25,SS,25,AIR,TRUCK,CORE TECIDO,MALHA LISA,DRESSES,ORGANIC COTTON,100% COTTON,TURKEY,20.5,18.655,26.8575,19.655,170,158.33333333333334,NA,448,81,0,42,NA,45,0,50,25,0,NA,732,14045.6175,2515.84,1474.125,89930,24320,14250,18662.537689999997,134560.62
332687,SS25,5,HS FASHION,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,VISCOSE MARROCAINE,100% VISCOSE,CHINA,20.8,19.136000000000003,29.9552,24.432320000000004,198,183.33333333333334,NA,239,12,0,44,NA,172,0,57,23,0,NA,554,7518.7552000000005,5448.407360000001,1954.5856000000003,49698,49060,17600,15945.291341760003,125574.45999999999
332688,SS25,5,HS FASHION,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,VISCOSE MARROCAINE,100% VISCOSE,CHINA,18.6,17.112000000000002,27.314600000000002,22.165440000000004,170,158.33333333333334,NA,224,12,0,43,NA,170,0,49,23,0,NA,528,6446.2456,4876.3968,1595.9116800000002,40120,41800,13680,13793.2023424,103097.4
332693,SS25,5,ECICO,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,TOPS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,22,20.240000000000002,27.124,25.6688,190,175,NA,478,425,76,61,NA,190,43,58,54,19,NA,1551,26554.396,10909.24,3773.3136,186010,89250,30870,43248.485111999995,322586.65
332694,SS25,5,ECICO,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,19,17.48,22.957,22.5776,180,165,NA,493,285,76,64,NA,188,29,61,54,14,NA,1401,19605.278,9211.660800000001,3138.2864,153720,80784,27522,33640.8236608,276808.284
332177,SS25,5,CASCADE,MARCH,3,SS25,SS,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,TOPS,VELLA COTTON,100% COTTON,INDIA,20.8,18.928,28.72128,25.308540800000003,190,175,NA,478,1676,500,61,NA,319,45,58,0,10,NA,3163,76226.27712,10756.129840000001,2125.9174272,504260,89250,17640,90661.129907984,624034.55
332697,SS25,5,KONCEPTION,APRIL,4,SS25,SS,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,VISCOSE MARROCAINE,100% VISCOSE,INDIA,33.7,31.004000000000005,45.45100000000001,40.150664000000006,310,290,NA,498,111,0,73,NA,28,0,69,0,0,NA,779,27679.659000000007,4055.2170640000004,2770.395816,188790,35148,24012,35622.30350314401,257631.70799999998
332699,SS25,5,H&F,FEBRUARY,2,SS25,SS,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,BOTTOMS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,29.8,27.416,37.0018,33.70592,260,241.66666666666669,NA,313,368,0,46,NA,155,0,59,0,17,NA,958,24375.745800000004,6774.88992,2561.64992,177060,58290,22040,35020.446101120004,268645.19
332711,SS25,5,GAIA,FEBRUARY,2,SS25,SS,25,AIR,TRUCK,CORE SARJA,SARJA,BOTTOMS,GABARDINE,100% COTTON,TURKEY,25.7,23.387,32.4662,24.387,180,165,NA,697,382,280,81,NA,153,0,77,0,0,NA,1670,44121.5658,5706.558,1877.799,244620,46332,15246,52732.225307999994,314530.632
332714,SS25,5,GAIA,MARCH,3,SS25,SS,25,AIR,TRUCK,CORE SARJA,SARJA,BOTTOMS,GABARDINE,100% COTTON,TURKEY,26.2,23.842,31.348399999999998,24.842,198,183.33333333333334,NA,796,100,64,93,NA,225,30,89,0,0,NA,1413,29930.464,8645.016,2608.41,190080,76560,23100,42674.857156,302943.95999999996
332740,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,CORE TECIDO,ARTESANAL,DRESSES,OTTO,100% COTTON,CHINA,36.8,33.488,44.651199999999996,41.50656,348,325,NA,537,169,0,69,NA,0,0,66,0,0,NA,841,31861.747199999998,2863.95264,2739.43296,245688,26910,25740,38465.39938944,307736.61
332741,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,CORE TECIDO,ARTESANAL,TOPS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,33.5,30.485,40.257000000000005,37.1432,280,266.6666666666667,NA,269,32,0,47,NA,88,49,51,48,12,NA,679,12149.357000000002,9322.943200000002,4717.1864000000005,84280,80320,40640,28311.514759200003,223521.91999999998
332746,SS25,5,H&F,APRIL,4,SS25,SS,25,SEA,AIR,CORE TECIDO,TECIDO LISO,DRESSES,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,44,40.04,52.336,48.8448,360,341.6666666666667,NA,1194,1074,500,139,NA,457,44,133,52,0,NA,3748,139671.848,38050.0992,9817.8048,996480,319390,82410,193653.11832319997,1449595.19
332768,SS25,5,APRIL SOURCING,APRIL,4,SS25,SS,25,AIR,AIR,CORE TECIDO,ARTESANAL,BOTTOMS,SHEER VISCOSE,100% VISCOSE,INDIA,29.3,26.956000000000003,42.7308,34.430696000000005,248,233.33333333333334,NA,233,14,0,45,NA,97,0,49,0,9,NA,447,10554.5076,4889.158832000001,1996.9803680000002,61256,39760,16240,18424.744953072004,125258.96
332769,SS25,5,APRIL SOURCING,APRIL,4,SS25,SS,25,AIR,AIR,CORE TECIDO,ARTESANAL,TOPS,SHEER VISCOSE,100% VISCOSE,INDIA,38,34.96,53.882000000000005,43.763360000000006,260,241.66666666666669,NA,233,14,0,45,NA,97,0,49,0,16,NA,454,13308.854000000001,6214.3971200000005,2844.6184000000003,64220,41180,18850,23701.42662592,133086.88
332770,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,CORE TRICOT,TRICOT,DRESSES,KNIT,68%VISCOSE 32%POLYESTER,CHINA,17,15.47,22.808,21.3264,230,216.66666666666669,NA,627,1320,110,81,NA,12,0,77,0,0,NA,2227,51206.056000000004,1983.3552,1642.1327999999999,473110,24180,20020,55455.4051792,524915.78
332781,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,CORE TECIDO,ARTESANAL,DRESSES,POLYESTER GUIPUIRE,100% POLYESTER,CHINA,54.5,50.14,69.3075,60.156800000000004,390,366.6666666666667,NA,597,733,0,69,NA,69,0,66,0,2,NA,1536,93644.975,8301.6384,4090.6624,518700,60720,29920,107897.2037424,622943.92
332788,SS25,5,HS FASHION,APRIL,4,SS25,SS,25,SEA,AIR,CORE TECIDO,TECIDO ESTAMPA,BOTTOMS,JORGE COTTON,65% LYOCELL / 35%COTTON,CHINA,15.8,14.536000000000001,23.5038,18.780320000000003,170,158.33333333333334,NA,233,113,0,45,NA,46,0,49,0,7,NA,493,8132.314799999999,1709.0091200000002,1051.69792,58820,17290,10640,11332.500108319999,91196.19
332802,SS25,5,ECICO,FEBRUARY,2,SS25,SS,25,AIR,AIR,CORE TECIDO,ARTESANAL,DRESSES,LINEN,100% LINEN,CHINA,42,38.22,52.048,46.8064,360,341.6666666666667,NA,448,567,149,58,NA,232,44,55,0,7,NA,1577,60583.872,15633.337599999999,3697.7056,419040,136940,32390,82335.9294336,609576.8400000001
332810,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,ARTESANAL,DRESSES,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,38,34.58,45.472,42.7296,360,341.6666666666667,NA,313,23,0,48,NA,94,0,53,0,4,NA,535,15324.592,6067.6032,2435.5872,120960,58220,23370,25037.5428352,214157.91999999998
332813,SS25,5,HS FASHION,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,VISCOSE SATIN,100% VISCOSE,CHINA,19.7,18.124,26.3295,23.298879999999997,198,183.33333333333334,NA,403,43,0,52,NA,41,0,50,0,0,NA,589,11742.957,2166.7958399999998,1164.944,88308,20460,11000,15586.410141440001,124599.86
332823,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,ARTESANAL,DRESSES,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,55,50.050000000000004,64.92,60.056000000000004,348,325,NA,796,0,0,93,NA,0,0,89,0,0,NA,978,51676.32,5585.2080000000005,5344.984,277008,36270,34710,64557.911607999995,360660.27
332824,SS25,5,ECICO,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,ARTESANAL,DRESSES,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,60,55.2,70.64,65.82400000000001,390,366.6666666666667,NA,537,657,90,69,NA,339,30,66,0,4,NA,1804,90701.76000000001,28830.912000000004,5397.568000000001,500760,192720,36080,129011.19635200001,756839.12
332825,SS25,5,ECICO,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,ARTESANAL,TOPS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,32,29.12,38.544,35.6144,270,258.33333333333337,NA,403,353,99,52,NA,121,0,50,0,16,NA,1094,32955.119999999995,6161.291200000001,2350.5504,230850,53630,20460,42662.2877072,315344.53
332828,SS25,5,ECICO,APRIL,4,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,ARTESANAL,DRESSES,POLYESTER GUIPUIRE,100% POLYESTER,CHINA,33,30.03,42.755,37.6336,348,325,NA,493,432,0,64,NA,202,0,61,0,0,NA,1252,39548.375,10010.5376,2295.6496,321900,103740,23790,53385.3465136,465293.63999999996
332926,SS25,5,ECICO,FEBRUARY,2,SS25,SS,25,AIR,AIR,CORE TRICOT,TRICOT,SWEATER,KNIT,68%VISCOSE 32%POLYESTER,CHINA,26.5,24.380000000000003,41.9675,31.305600000000002,210,200,NA,403,316,0,52,NA,96,0,50,23,16,NA,998,30174.6325,5948.064,2786.1984,150990,45600,21360,40202.442292,227866.80000000002
332941,SS25,5,H&F,MARCH,3,SS25,SS,25,SEA,AIR,CORE TECIDO,TECIDO LISO,DRESSES,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,23.3,21.203000000000003,28.6552,27.747360000000004,248,233.33333333333334,NA,547,482,0,64,NA,20,0,61,34,0,NA,1257,29607.9058,3690.3988800000006,2635.9992,255192,37240,26600,36981.84996208,329602.83999999997
332942,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,ESSENTIAL FRANK,ARTESANAL,BOTTOMS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,34.5,31.395,41.3645,38.1624,280,266.6666666666667,NA,233,31,0,45,NA,76,49,49,40,7,NA,609,10951.228,8853.676800000001,4312.3512,73920,74240,36160,26087.2754128,200839.03999999998
332943,SS25,5,H&F,APRIL,4,SS25,SS,25,SEA,AIR,CORE TECIDO,TECIDO ESTAMPA,DRESSES,LINEN,100% LINEN,CHINA,28.9,26.299,35.0616,33.45488,280,266.6666666666667,NA,995,2836,451,117,NA,537,37,111,49,14,NA,5285,143009.19869999998,27265.7272,6289.5174400000005,1198960,260800,60160,180743.79422399998,1559896
332952,SS25,5,H&F,MARCH,3,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,JUMPSUITS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,34.9,31.759,40.4947,39.57008,298,283.33333333333337,NA,746,1177,64,109,NA,147,45,104,0,11,NA,2418,79696.6514,11910.594079999999,5144.1104,592126,102340,44200,99224.12974928001,759912.94
332953,SS25,5,H&F,FEBRUARY,2,SS25,SS,25,AIR,AIR,CORE TECIDO,TECIDO ESTAMPA,BOTTOMS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,26.9,24.479,33.692899999999995,30.41648,230,216.66666666666669,NA,340,134,0,50,NA,154,30,65,32,12,NA,924,15700.089599999998,10067.85488,3619.5611200000003,109020,86060,30940,31280.961896479996,242205.26
332956,SS25,5,H&F,MARCH,3,SS25,SS,25,SEA,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,BOTTOMS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,23.5,21.385,28.8135,26.9512,198,183.33333333333334,NA,448,36,0,58,NA,197,36,55,18,0,NA,883,13918.284,8408.7744,2344.7544,95832,68640,19140,26070.0949584,195026.03999999998
332987,SS25,5,H&F,APRIL,4,SS25,SS,25,SEA,AIR,MENSWEAR,TECIDO ESTAMPA,JUMPSUITS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,31,28.21,36.193,35.595200000000006,240,225,NA,229,0,0,42,NA,0,0,49,0,0,NA,320,8288.197,1494.9984000000002,1744.1648000000002,54960,11340,13230,12134.3295504,84134.04000000001
344874,SS25,5,CASCADE,APRIL,4,SS25,SS,25,AIR,AIR,ESSENTIAL FRANK,TECIDO ESTAMPA,DRESSES,COTTON DOTS,100% COTTON,INDIA,24.6,22.386000000000003,32.69836000000001,30.384139600000005,260,241.66666666666669,NA,269,453,0,47,NA,103,0,51,0,8,NA,931,23608.215920000006,4557.620940000001,1792.6642364000002,187720,43500,17110,30857.26394576801,256908.2
332994,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,MENSWEAR,TECIDO ESTAMPA,TOPS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,23,21.16,27.369,26.6992,160,150,NA,229,0,0,42,NA,0,0,49,0,0,NA,320,6267.501,1121.3664,1308.2608,36640,7560,8820,9152.4029584,56089.36
332995,SS25,5,ECICO,MARCH,3,SS25,SS,25,SEA,AIR,MENSWEAR,TECIDO ESTAMPA,BOTTOMS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,19,17.48,22.957,22.5776,130,123.33333333333334,NA,229,0,0,42,NA,0,0,49,0,0,NA,320,5257.153,948.2592,1106.3024,29770,6216,7252,7696.7078352,45761.696
332996,SS25,5,H&F,APRIL,4,SS25,SS,25,SEA,AIR,MENSWEAR,TECIDO ESTAMPA,TOPS,BASIC VISCOSE,100% RAYON,CHINA,15,13.65,22.01,17.288,150,141.66666666666669,NA,229,0,0,42,NA,0,0,49,0,0,NA,320,5040.29,726.096,847.112,34350,7140,8330,6908.292976,52718.84
332997,SS25,5,H&F,APRIL,4,SS25,SS,25,SEA,AIR,MENSWEAR,TECIDO ESTAMPA,BOTTOMS,BASIC VISCOSE,100% RAYON,CHINA,13,11.83,19.602,15.249600000000001,120,116.66666666666667,NA,229,0,0,42,NA,0,0,49,0,0,NA,320,4488.858,640.4832,747.2304,27480,5880,6860,6136.607779200001,42607.28
333001,SS25,5,ECICO,FEBRUARY,2,SS25,SS,25,AIR,AIR,MENSWEAR,TECIDO ESTAMPA,TOPS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,22,20.240000000000002,27.266,25.6688,160,150,NA,229,0,0,42,NA,0,0,49,0,0,NA,320,6243.914,1078.0896,1257.7712000000001,36640,7560,8820,9017.4791776,56089.36
333002,SS25,5,ECICO,FEBRUARY,2,SS25,SS,25,AIR,AIR,MENSWEAR,TECIDO ESTAMPA,BOTTOMS,LINEN VISCOSE,55% LINEN 45% VISCOSE,CHINA,25,23,30.575,28.759999999999998,170,158.33333333333334,NA,229,0,0,42,NA,0,0,49,0,0,NA,320,7001.675,1207.9199999999998,1409.24,38930,7980,9310,10109.25052,59459.880000000005
333005,SS25,5,KONCEPTION,FEBRUARY,2,SS25,SS,25,AIR,AIR,ESSENTIAL REPEAT,TECIDO ESTAMPA,DRESSES,LIGHT COTTON,100% COTTON,INDIA,32.5,29.575,41.504999999999995,38.48445,280,266.6666666666667,NA,896,970,149,131,NA,248,44,125,32,4,NA,2647,83632.57499999998,17510.424750000002,6811.74765,564200,145600,56640,111387.36791774999,794982.4
333007,SS25,5,GAIA,FEBRUARY,2,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,ARTESANAL,TOPS,RIBBED JERSEY,97% COTTON 3% SPANDEX,TURKEY,5.5,5.005,8.407499999999999,6.005,60,58.333333333333336,NA,448,763,66,58,NA,329,29,55,20,0,NA,1814,10736.377499999999,2696.245,528.44,76620,31430,6160,14349.099595,118733.33
333008,SS25,5,GAIA,FEBRUARY,2,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,ARTESANAL,TOPS,RIBBED JERSEY,97% COTTON 3% SPANDEX,TURKEY,5.5,5.005,8.407499999999999,6.005,60,58.333333333333336,NA,448,0,0,58,NA,0,0,55,0,0,NA,561,3766.5599999999995,348.29,330.275,26880,4060,3850,4565.993639999999,36198.96
333009,SS25,5,KONCEPTION,FEBRUARY,2,SS25,SS,25,AIR,AIR,ESSENTIAL FRANK,TECIDO ESTAMPA,JUMPSUITS,VISCOSE MARROCAINE,100% VISCOSE,INDIA,26.5,24.115000000000002,36.595,32.11809,298,283.33333333333337,NA,299,90,0,44,NA,161,0,57,0,0,NA,651,14235.454999999998,6584.20845,1830.7311300000001,115922,69700,19380,23743.854954049995,216577.30000000002
333010,SS25,5,GAIA,FEBRUARY,2,SS25,SS,25,AIR,TRUCK,ESSENTIAL REPEAT,MALHA SILK,TOPS,ORGANIC COTTON,100% COTTON,TURKEY,8.75,7.9625,12.19375,8.9625,75,66.66666666666667,NA,1194,198,0,139,NA,252,45,133,27,0,NA,2107,16973.7,4830.7875,1577.4,104400,43120,14080,24247.3871625,169325.52
333012,SS25,5,ECICO,FEBRUARY,2,SS25,SS,25,AIR,AIR,CORE TECIDO,ARTESANAL,BOTTOMS,COTTON TENCEL,54% COTTON 46% TENCEL,CHINA,22.5,20.7,30.4225,25.683999999999997,198,183.33333333333334,NA,448,325,49,58,NA,339,52,55,0,9,NA,1353,25007.295,11532.115999999998,2106.0879999999997,162756,98780,18040,40263.565316,293435.77999999997
